,subject,question_1,question_2,question_3,question_4,question_5,question_6,question_7,question_8,question_9,question_10,question_11,question_12,question_13,question_14,question_15,question_16,question_17,question_18,question_19,question_20,question_21,question_22,question_23,question_24,question_25,question_26,question_27,question_28,question_29,question_30,question_31,question_32,question_33,question_34,question_35,question_36,question_37,question_38,question_39,question_40,question_41,question_42,question_43,question_44,question_45,question_46,question_47,question_48,question_49,question_50,question_51,question_52,question_53,question_54,question_55,question_56,question_57,question_58,question_59,question_60
10,45,3.0,1.0,3.0,3.0,3.142857142857143,0.8571428571428571,1.5714285714285714,2.5714285714285716,3.142857142857143,1.7142857142857142,2.5714285714285716,2.4285714285714284,1.5714285714285714,3.0,2.142857142857143,2.0,1.2857142857142858,3.0,2.857142857142857,2.4285714285714284,2.7142857142857144,1.5714285714285714,2.0,3.0,1.2857142857142858,1.2857142857142858,1.5714285714285714,1.4285714285714286,2.7142857142857144,1.4285714285714286,3.0,1.7142857142857142,0.7142857142857143,2.2857142857142856,2.142857142857143,1.0,2.2857142857142856,2.857142857142857,3.142857142857143,2.2857142857142856,1.1428571428571428,2.7142857142857144,1.2857142857142858,3.0,1.7142857142857142,1.4285714285714286,1.4285714285714286,1.7142857142857142,2.857142857142857,2.142857142857143,0.8571428571428571,2.4285714285714284,1.2857142857142858,3.0,2.7142857142857144,2.142857142857143,1.4285714285714286,1.0,3.4285714285714284,1.2857142857142858
11,47,3.0,1.7142857142857142,3.2857142857142856,2.4285714285714284,1.4285714285714286,1.1428571428571428,2.2857142857142856,2.2857142857142856,3.2857142857142856,2.142857142857143,2.142857142857143,1.7142857142857142,3.0,2.857142857142857,2.4285714285714284,1.4285714285714286,2.142857142857143,3.5714285714285716,2.2857142857142856,3.142857142857143,2.5714285714285716,1.5714285714285714,2.5714285714285716,3.0,2.142857142857143,1.2857142857142858,2.142857142857143,2.2857142857142856,2.7142857142857144,1.0,2.4285714285714284,1.1428571428571428,0.5714285714285714,2.2857142857142856,3.5714285714285716,1.0,2.0,3.0,3.0,3.142857142857143,1.2857142857142858,2.7142857142857144,1.5714285714285714,2.7142857142857144,1.5714285714285714,1.8571428571428572,2.7142857142857144,2.857142857142857,2.857142857142857,2.5714285714285716,0.7142857142857143,2.0,3.857142857142857,2.857142857142857,2.4285714285714284,1.7142857142857142,1.2857142857142858,3.2857142857142856,3.142857142857143,2.857142857142857
12,50,2.5714285714285716,2.0,3.5714285714285716,2.4285714285714284,1.2857142857142858,1.0,2.2857142857142856,3.0,3.5714285714285716,1.2857142857142858,1.2857142857142858,2.5714285714285716,3.142857142857143,2.7142857142857144,1.2857142857142858,1.2857142857142858,1.4285714285714286,3.2857142857142856,2.857142857142857,2.142857142857143,1.1428571428571428,1.7142857142857142,2.5714285714285716,3.0,1.2857142857142858,1.0,2.5714285714285716,2.7142857142857144,2.7142857142857144,0.8571428571428571,1.8571428571428572,1.4285714285714286,0.42857142857142855,2.4285714285714284,2.142857142857143,1.1428571428571428,2.4285714285714284,2.857142857142857,3.2857142857142856,1.7142857142857142,1.0,3.2857142857142856,2.142857142857143,3.0,1.2857142857142858,1.2857142857142858,1.8571428571428572,2.7142857142857144,2.7142857142857144,2.142857142857143,0.7142857142857143,1.7142857142857142,3.142857142857143,2.857142857142857,1.2857142857142858,1.4285714285714286,1.1428571428571428,2.4285714285714284,3.142857142857143,2.0
13,55,3.0,2.2857142857142856,2.142857142857143,3.0,1.8571428571428572,1.1428571428571428,2.5714285714285716,1.5714285714285714,3.142857142857143,2.5714285714285716,2.142857142857143,2.142857142857143,3.0,3.0,3.0,1.5714285714285714,2.5714285714285716,3.142857142857143,2.857142857142857,3.0,2.142857142857143,2.4285714285714284,2.7142857142857144,3.0,2.5714285714285716,1.2857142857142858,2.7142857142857144,2.857142857142857,2.857142857142857,1.5714285714285714,2.4285714285714284,0.8571428571428571,0.8571428571428571,3.0,3.0,1.2857142857142858,2.5714285714285716,2.857142857142857,3.0,3.0,0.8571428571428571,3.0,2.2857142857142856,3.0,1.7142857142857142,1.4285714285714286,3.142857142857143,2.5714285714285716,3.0,3.0,0.8571428571428571,2.4285714285714284,3.0,3.142857142857143,2.4285714285714284,2.0,1.4285714285714286,1.8571428571428572,3.142857142857143,2.5714285714285716
14,58,3.0,2.4285714285714284,2.7142857142857144,3.142857142857143,1.7142857142857142,1.1428571428571428,1.5714285714285714,1.8571428571428572,3.4285714285714284,1.5714285714285714,1.8571428571428572,1.4285714285714286,1.7142857142857142,3.4285714285714284,2.142857142857143,1.1428571428571428,3.142857142857143,2.0,3.5714285714285716,3.142857142857143,2.0,2.5714285714285716,3.0,3.142857142857143,1.5714285714285714,1.8571428571428572,2.5714285714285716,1.2857142857142858,3.0,1.0,2.2857142857142856,2.2857142857142856,1.1428571428571428,3.0,3.142857142857143,0.8571428571428571,2.0,0.7142857142857143,3.2857142857142856,2.7142857142857144,1.0,3.0,2.0,2.2857142857142856,1.0,1.2857142857142858,3.142857142857143,3.0,3.5714285714285716,2.4285714285714284,1.0,3.4285714285714284,2.5714285714285716,3.0,1.2857142857142858,1.5714285714285714,2.142857142857143,1.4285714285714286,4.0,2.5714285714285716
15,59,3.0,2.7142857142857144,2.5714285714285716,3.0,2.2857142857142856,3.0,2.857142857142857,2.4285714285714284,1.5714285714285714,1.0,3.142857142857143,1.8571428571428572,2.4285714285714284,2.7142857142857144,1.5714285714285714,2.857142857142857,3.142857142857143,3.142857142857143,3.142857142857143,3.142857142857143,3.2857142857142856,2.857142857142857,3.0,2.0,1.5714285714285714,2.4285714285714284,3.0,2.142857142857143,2.2857142857142856,1.2857142857142858,3.0,1.8571428571428572,0.42857142857142855,2.7142857142857144,3.0,3.0,2.2857142857142856,2.4285714285714284,3.142857142857143,2.857142857142857,2.4285714285714284,2.142857142857143,2.7142857142857144,2.7142857142857144,1.0,2.7142857142857144,3.857142857142857,2.7142857142857144,3.0,2.4285714285714284,1.2857142857142858,3.142857142857143,2.857142857142857,2.7142857142857144,1.0,2.857142857142857,1.8571428571428572,1.5714285714285714,3.0,2.7142857142857144
16,60,2.7142857142857144,1.1428571428571428,2.7142857142857144,3.0,1.8571428571428572,1.2857142857142858,2.857142857142857,2.142857142857143,3.142857142857143,1.7142857142857142,3.0,1.8571428571428572,2.142857142857143,3.0,1.8571428571428572,2.142857142857143,2.0,3.142857142857143,3.0,3.0,3.142857142857143,1.0,2.4285714285714284,2.7142857142857144,1.8571428571428572,1.5714285714285714,2.7142857142857144,2.857142857142857,2.7142857142857144,1.1428571428571428,2.7142857142857144,0.8571428571428571,1.0,2.857142857142857,3.0,1.0,1.8571428571428572,2.857142857142857,3.142857142857143,2.7142857142857144,2.142857142857143,2.4285714285714284,1.8571428571428572,2.5714285714285716,1.0,2.0,3.0,2.142857142857143,3.0,2.4285714285714284,1.2857142857142858,1.8571428571428572,2.142857142857143,3.0,1.2857142857142858,2.4285714285714284,1.4285714285714286,1.5714285714285714,3.142857142857143,2.4285714285714284
17,61,3.5714285714285716,1.7142857142857142,2.4285714285714284,2.4285714285714284,1.2857142857142858,2.7142857142857144,2.2857142857142856,2.4285714285714284,2.7142857142857144,1.2857142857142858,3.142857142857143,1.2857142857142858,2.4285714285714284,3.0,1.2857142857142858,3.0,2.857142857142857,3.0,2.857142857142857,2.4285714285714284,3.2857142857142856,2.142857142857143,2.5714285714285716,2.4285714285714284,1.2857142857142858,2.4285714285714284,2.857142857142857,2.2857142857142856,2.0,1.1428571428571428,3.2857142857142856,1.5714285714285714,1.1428571428571428,2.2857142857142856,2.5714285714285716,2.0,1.5714285714285714,3.2857142857142856,3.142857142857143,2.4285714285714284,2.7142857142857144,1.2857142857142858,2.142857142857143,2.7142857142857144,1.0,3.142857142857143,2.857142857142857,2.4285714285714284,3.0,2.142857142857143,2.2857142857142856,2.7142857142857144,3.0,3.0,1.5714285714285714,2.857142857142857,2.142857142857143,2.2857142857142856,3.142857142857143,2.142857142857143
18,62,3.2857142857142856,1.8571428571428572,3.0,3.0,1.8571428571428572,1.4285714285714286,2.2857142857142856,2.4285714285714284,3.0,1.8571428571428572,2.2857142857142856,1.4285714285714286,2.4285714285714284,3.0,2.4285714285714284,2.4285714285714284,2.7142857142857144,3.142857142857143,3.142857142857143,3.0,3.0,2.0,2.7142857142857144,3.142857142857143,1.8571428571428572,1.2857142857142858,3.0,2.142857142857143,2.857142857142857,1.5714285714285714,3.0,1.1428571428571428,0.8571428571428571,2.857142857142857,3.0,1.2857142857142858,2.2857142857142856,3.142857142857143,3.142857142857143,3.0,1.1428571428571428,2.142857142857143,2.142857142857143,3.0,1.5714285714285714,2.4285714285714284,2.4285714285714284,2.7142857142857144,3.142857142857143,2.4285714285714284,1.0,2.4285714285714284,3.0,3.0,2.4285714285714284,2.142857142857143,1.7142857142857142,2.142857142857143,3.142857142857143,2.0
19,63,3.2857142857142856,1.2857142857142858,2.0,2.857142857142857,1.1428571428571428,2.142857142857143,1.5714285714285714,3.0,1.7142857142857142,0.7142857142857143,3.142857142857143,1.7142857142857142,1.8571428571428572,1.8571428571428572,0.7142857142857143,2.5714285714285716,1.7142857142857142,3.2857142857142856,2.7142857142857144,1.8571428571428572,3.0,1.0,2.2857142857142856,2.5714285714285716,1.0,2.0,2.7142857142857144,1.4285714285714286,2.2857142857142856,0.42857142857142855,3.2857142857142856,1.0,1.2857142857142858,2.4285714285714284,1.8571428571428572,1.8571428571428572,1.5714285714285714,3.142857142857143,3.0,1.2857142857142858,2.4285714285714284,1.4285714285714286,2.4285714285714284,2.7142857142857144,0.5714285714285714,2.2857142857142856,3.857142857142857,2.5714285714285716,2.7142857142857144,1.0,1.8571428571428572,2.2857142857142856,2.142857142857143,3.142857142857143,0.42857142857142855,2.857142857142857,1.5714285714285714,1.0,3.142857142857143,1.5714285714285714
20,65,3.2857142857142856,1.7142857142857142,2.857142857142857,2.857142857142857,1.1428571428571428,1.7142857142857142,1.8571428571428572,2.142857142857143,3.0,2.7142857142857144,2.5714285714285716,1.7142857142857142,2.2857142857142856,2.7142857142857144,2.4285714285714284,2.7142857142857144,2.142857142857143,3.142857142857143,3.2857142857142856,2.5714285714285716,3.0,2.142857142857143,3.0,1.2857142857142858,1.5714285714285714,1.8571428571428572,2.4285714285714284,2.142857142857143,1.8571428571428572,1.5714285714285714,3.0,1.5714285714285714,1.0,2.7142857142857144,3.0,2.4285714285714284,1.8571428571428572,3.7142857142857144,3.0,2.2857142857142856,2.4285714285714284,2.142857142857143,2.5714285714285716,2.142857142857143,1.0,2.4285714285714284,3.142857142857143,2.4285714285714284,3.142857142857143,3.0,1.0,2.2857142857142856,2.4285714285714284,3.0,1.8571428571428572,2.7142857142857144,1.2857142857142858,1.8571428571428572,3.2857142857142856,2.0
21,9,3.142857142857143,3.0,2.7142857142857144,3.0,1.7142857142857142,1.8571428571428572,3.0,2.857142857142857,3.142857142857143,1.2857142857142858,2.7142857142857144,2.2857142857142856,2.2857142857142856,2.857142857142857,1.5714285714285714,1.7142857142857142,3.0,3.2857142857142856,3.0,2.5714285714285716,2.7142857142857144,2.7142857142857144,2.7142857142857144,3.0,1.1428571428571428,1.2857142857142858,3.0,2.2857142857142856,2.857142857142857,0.8571428571428571,3.142857142857143,2.142857142857143,0.8571428571428571,3.0,2.142857142857143,1.0,2.857142857142857,2.142857142857143,3.4285714285714284,2.2857142857142856,1.4285714285714286,3.0,2.142857142857143,3.0,1.0,1.4285714285714286,2.5714285714285716,2.4285714285714284,3.0,1.8571428571428572,1.0,2.5714285714285716,2.857142857142857,3.142857142857143,1.5714285714285714,2.142857142857143,1.2857142857142858,1.7142857142857142,3.2857142857142856,1.8571428571428572
22,16,3.142857142857143,1.1428571428571428,2.5714285714285716,2.857142857142857,2.0,1.1428571428571428,1.7142857142857142,2.142857142857143,3.142857142857143,1.4285714285714286,3.0,1.4285714285714286,2.857142857142857,3.0,2.4285714285714284,3.0,1.8571428571428572,3.142857142857143,3.0,2.7142857142857144,3.0,1.1428571428571428,3.142857142857143,1.4285714285714286,1.7142857142857142,1.4285714285714286,2.2857142857142856,1.4285714285714286,2.0,1.0,2.7142857142857144,1.7142857142857142,0.5714285714285714,2.5714285714285716,2.7142857142857144,1.1428571428571428,2.0,3.142857142857143,3.0,2.4285714285714284,1.2857142857142858,2.7142857142857144,2.2857142857142856,2.4285714285714284,1.0,3.0,2.7142857142857144,2.5714285714285716,3.142857142857143,2.142857142857143,1.0,2.7142857142857144,2.857142857142857,3.142857142857143,1.2857142857142858,2.4285714285714284,1.2857142857142858,1.2857142857142858,3.142857142857143,2.142857142857143
23,19,3.142857142857143,1.0,3.142857142857143,2.857142857142857,1.7142857142857142,1.1428571428571428,2.142857142857143,2.857142857142857,3.0,1.2857142857142858,2.4285714285714284,1.5714285714285714,2.857142857142857,2.7142857142857144,1.5714285714285714,1.7142857142857142,2.142857142857143,3.2857142857142856,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.142857142857143,2.7142857142857144,1.8571428571428572,1.2857142857142858,1.4285714285714286,2.2857142857142856,2.4285714285714284,1.8571428571428572,1.0,2.7142857142857144,1.8571428571428572,1.4285714285714286,2.4285714285714284,3.0,1.5714285714285714,2.0,2.857142857142857,3.0,2.4285714285714284,1.2857142857142858,2.142857142857143,1.8571428571428572,2.5714285714285716,1.0,2.142857142857143,2.7142857142857144,3.4285714285714284,2.7142857142857144,2.0,1.0,1.8571428571428572,3.142857142857143,3.142857142857143,1.5714285714285714,2.2857142857142856,1.5714285714285714,3.0,3.142857142857143,2.5714285714285716
24,66,3.0,2.7142857142857144,2.142857142857143,3.0,2.7142857142857144,1.2857142857142858,2.2857142857142856,2.142857142857143,3.142857142857143,1.8571428571428572,2.4285714285714284,1.5714285714285714,1.8571428571428572,3.0,2.7142857142857144,1.2857142857142858,3.0,3.0,3.0,3.142857142857143,3.0,2.4285714285714284,2.142857142857143,2.857142857142857,2.4285714285714284,1.1428571428571428,3.0,2.0,2.7142857142857144,1.2857142857142858,3.142857142857143,1.4285714285714286,1.4285714285714286,2.857142857142857,3.0,1.0,2.5714285714285716,2.7142857142857144,3.0,2.4285714285714284,1.2857142857142858,2.7142857142857144,1.2857142857142858,3.0,1.0,1.4285714285714286,3.142857142857143,2.0,3.2857142857142856,2.4285714285714284,1.0,2.7142857142857144,1.5714285714285714,3.0,1.5714285714285714,2.2857142857142856,1.8571428571428572,1.0,3.2857142857142856,2.7142857142857144
25,68,3.142857142857143,1.2857142857142858,3.0,2.5714285714285716,2.2857142857142856,0.8571428571428571,2.0,2.4285714285714284,3.4285714285714284,2.0,1.0,1.4285714285714286,2.4285714285714284,3.0,2.7142857142857144,1.4285714285714286,1.5714285714285714,3.142857142857143,2.5714285714285716,2.7142857142857144,1.4285714285714286,1.7142857142857142,2.142857142857143,2.857142857142857,1.5714285714285714,0.8571428571428571,2.142857142857143,2.142857142857143,2.7142857142857144,1.5714285714285714,2.4285714285714284,2.0,0.7142857142857143,2.2857142857142856,2.4285714285714284,1.1428571428571428,1.8571428571428572,3.2857142857142856,3.0,2.7142857142857144,1.0,2.7142857142857144,1.2857142857142858,2.857142857142857,2.0,1.2857142857142858,2.5714285714285716,2.7142857142857144,3.0,2.4285714285714284,0.8571428571428571,2.4285714285714284,3.142857142857143,3.142857142857143,2.4285714285714284,1.2857142857142858,1.2857142857142858,2.0,3.2857142857142856,2.0
26,71,3.2857142857142856,2.5714285714285716,2.5714285714285716,2.5714285714285716,1.2857142857142858,2.5714285714285716,2.5714285714285716,3.0,2.7142857142857144,1.2857142857142858,3.0,1.8571428571428572,2.142857142857143,2.2857142857142856,1.5714285714285714,3.0,3.0,3.142857142857143,3.0,2.4285714285714284,3.0,2.7142857142857144,2.7142857142857144,2.0,1.0,1.8571428571428572,3.0,2.0,1.8571428571428572,1.0,2.857142857142857,1.8571428571428572,1.0,2.857142857142857,2.5714285714285716,2.2857142857142856,2.142857142857143,3.2857142857142856,2.857142857142857,1.8571428571428572,2.4285714285714284,2.142857142857143,1.8571428571428572,2.5714285714285716,1.0,3.0,3.7142857142857144,3.0,3.0,2.142857142857143,1.8571428571428572,2.857142857142857,3.142857142857143,2.7142857142857144,1.0,2.7142857142857144,1.5714285714285714,1.2857142857142858,3.0,2.142857142857143
27,72,2.857142857142857,1.7142857142857142,2.7142857142857144,3.0,1.5714285714285714,2.2857142857142856,1.4285714285714286,2.2857142857142856,3.0,1.8571428571428572,3.0,1.2857142857142858,1.8571428571428572,2.2857142857142856,1.8571428571428572,3.0,2.142857142857143,3.142857142857143,3.0,2.4285714285714284,3.0,1.0,2.857142857142857,3.0,2.0,2.2857142857142856,1.8571428571428572,1.7142857142857142,2.857142857142857,1.0,2.857142857142857,1.1428571428571428,0.42857142857142855,2.857142857142857,2.7142857142857144,1.2857142857142858,1.5714285714285714,3.0,3.0,1.5714285714285714,3.0,1.5714285714285714,2.0,3.0,1.0,2.857142857142857,3.142857142857143,2.2857142857142856,2.857142857142857,2.0,1.2857142857142858,2.142857142857143,2.142857142857143,3.142857142857143,1.2857142857142858,2.857142857142857,1.0,1.2857142857142858,3.142857142857143,2.2857142857142856
28,73,3.2857142857142856,1.0,2.4285714285714284,2.142857142857143,1.2857142857142858,2.142857142857143,1.2857142857142858,2.4285714285714284,3.142857142857143,1.1428571428571428,3.0,1.1428571428571428,1.5714285714285714,2.7142857142857144,1.2857142857142858,3.142857142857143,1.2857142857142858,3.0,2.5714285714285716,2.2857142857142856,3.0,1.1428571428571428,2.2857142857142856,2.2857142857142856,1.0,2.2857142857142856,2.0,1.5714285714285714,2.142857142857143,1.2857142857142858,3.142857142857143,1.2857142857142858,1.1428571428571428,1.7142857142857142,2.0,1.7142857142857142,1.0,2.857142857142857,3.0,2.0,2.5714285714285716,1.2857142857142858,1.2857142857142858,3.0,1.2857142857142858,3.0,1.5714285714285714,2.7142857142857144,2.4285714285714284,1.4285714285714286,2.0,1.4285714285714286,2.0,3.142857142857143,1.7142857142857142,2.7142857142857144,1.2857142857142858,1.5714285714285714,3.142857142857143,1.4285714285714286
