,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
41,89,2.0833333333333335,2.4166666666666665,2.125,2.4166666666666665,1.5
42,147,1.6666666666666667,2.5,1.3333333333333333,2.7083333333333335,1.25
43,93,2.4583333333333335,3.0833333333333335,2.375,2.9583333333333335,1.7916666666666667
44,47,2.2916666666666665,2.7916666666666665,2.375,2.875,1.0833333333333333
45,121,2.6666666666666665,3.375,2.4583333333333335,3.0416666666666665,1.7916666666666667
46,22,1.875,2.9166666666666665,2.0833333333333335,2.9166666666666665,2.0
47,68,2.25,2.9583333333333335,2.7083333333333335,3.2916666666666665,1.0416666666666667
48,84,1.9583333333333333,3.3333333333333335,2.5833333333333335,3.0,1.5
49,35,2.0833333333333335,3.4583333333333335,2.4583333333333335,2.9166666666666665,1.4166666666666667
50,69,2.2916666666666665,3.2916666666666665,2.4166666666666665,2.875,1.9166666666666667
51,80,2.2083333333333335,2.875,2.4166666666666665,3.1666666666666665,1.0416666666666667
52,131,2.625,2.8333333333333335,2.8333333333333335,3.375,1.8333333333333333
53,107,1.875,3.0416666666666665,1.625,2.5416666666666665,2.7083333333333335
54,112,1.25,2.7083333333333335,1.25,2.9166666666666665,1.75
55,79,2.0833333333333335,2.9166666666666665,2.375,3.375,0.7083333333333334
56,40,1.5833333333333333,2.7916666666666665,1.25,2.5416666666666665,2.4583333333333335
57,81,2.2916666666666665,2.2083333333333335,1.25,2.9166666666666665,3.375
58,74,2.2083333333333335,3.0416666666666665,2.0,3.0416666666666665,1.0833333333333333
59,119,2.4583333333333335,3.0416666666666665,2.5833333333333335,3.0833333333333335,2.0
60,60,2.1666666666666665,2.0,2.25,2.4166666666666665,2.5
61,41,2.375,2.9583333333333335,2.4583333333333335,3.0,1.6666666666666667
62,129,2.4166666666666665,3.125,2.7083333333333335,3.0833333333333335,1.2083333333333333
63,4,2.75,2.4166666666666665,2.1666666666666665,2.7083333333333335,3.1666666666666665
64,30,2.5416666666666665,2.7916666666666665,3.4583333333333335,3.1666666666666665,0.7916666666666666
65,27,2.7083333333333335,3.0416666666666665,2.5,2.9583333333333335,2.4166666666666665
66,105,2.2083333333333335,2.4583333333333335,2.0,3.0833333333333335,2.3333333333333335
67,137,2.0416666666666665,2.9166666666666665,2.125,3.25,2.2083333333333335
68,55,2.625,2.875,2.2083333333333335,2.9166666666666665,1.1666666666666667
69,139,2.2083333333333335,3.125,2.375,3.2083333333333335,1.2916666666666667
70,26,2.4166666666666665,3.2083333333333335,2.4583333333333335,3.0416666666666665,1.5833333333333333
71,57,2.4166666666666665,2.875,2.4166666666666665,3.0416666666666665,1.9583333333333333
72,140,2.8333333333333335,3.125,2.7916666666666665,3.3333333333333335,1.375
73,91,2.5416666666666665,3.125,2.0833333333333335,3.375,1.2916666666666667
74,82,2.5,3.0,2.125,3.4583333333333335,2.0833333333333335
75,64,2.4583333333333335,3.125,2.2916666666666665,3.0,1.25
76,8,2.1666666666666665,3.25,2.6666666666666665,2.9583333333333335,1.625
77,120,2.5,3.2083333333333335,2.1666666666666665,2.8333333333333335,1.6666666666666667
78,36,2.25,2.625,1.7916666666666667,3.0,3.0416666666666665
79,111,2.25,3.3333333333333335,2.7083333333333335,3.0416666666666665,1.0416666666666667
80,23,2.9166666666666665,2.9583333333333335,2.7083333333333335,2.875,1.4166666666666667
81,102,2.5,2.7083333333333335,2.0,2.75,2.375
82,66,2.0833333333333335,3.0833333333333335,1.9166666666666667,2.8333333333333335,1.2083333333333333
83,133,2.2083333333333335,3.3333333333333335,2.0416666666666665,3.4166666666666665,2.3333333333333335
84,70,3.25,3.1666666666666665,3.2916666666666665,3.1666666666666665,1.7916666666666667
85,44,2.25,2.9166666666666665,2.8333333333333335,3.0833333333333335,1.5
86,20,2.4583333333333335,3.25,2.875,3.125,1.8333333333333333
87,58,1.375,1.9583333333333333,1.0416666666666667,2.625,1.5833333333333333
88,7,2.2083333333333335,3.0,1.5,3.0,2.0
89,87,2.0416666666666665,3.4166666666666665,2.4583333333333335,3.125,0.875
90,51,2.3333333333333335,2.375,2.3333333333333335,2.4166666666666665,2.7916666666666665
91,5,2.4583333333333335,3.0,2.5,3.0833333333333335,2.3333333333333335
92,94,2.4166666666666665,3.0,2.75,2.875,1.3333333333333333
93,83,1.4166666666666667,2.6666666666666665,1.0833333333333333,2.5833333333333335,3.125
94,15,2.75,2.7083333333333335,2.7083333333333335,2.7916666666666665,2.5
95,134,2.5833333333333335,2.8333333333333335,2.5,2.5,2.25
96,98,2.25,2.7083333333333335,1.9166666666666667,3.125,2.5416666666666665
97,109,2.4166666666666665,3.0833333333333335,2.25,3.0833333333333335,2.0416666666666665
98,37,2.3333333333333335,2.9583333333333335,2.4583333333333335,3.2916666666666665,1.125
99,19,1.875,3.0416666666666665,1.125,3.0833333333333335,2.5833333333333335
100,32,3.0416666666666665,2.7916666666666665,3.0,2.9166666666666665,1.5
101,10,3.0,2.4583333333333335,3.0,2.5416666666666665,2.0833333333333335
102,72,2.25,3.0833333333333335,2.4583333333333335,3.0,1.3333333333333333
103,62,2.3333333333333335,3.0,2.5416666666666665,2.9166666666666665,1.4166666666666667
104,59,1.4583333333333333,3.0416666666666665,2.2083333333333335,3.1666666666666665,0.9583333333333334
105,108,2.25,3.2083333333333335,2.5833333333333335,2.625,1.9583333333333333
106,103,2.5833333333333335,2.25,1.3333333333333333,2.75,3.0833333333333335
107,100,1.8333333333333333,2.9583333333333335,2.1666666666666665,2.8333333333333335,1.5
