,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
24,61,2.4166666666666665,2.9166666666666665,2.75,3.0,1.0416666666666667
25,130,2.5833333333333335,2.75,2.75,2.6666666666666665,1.0833333333333333
26,96,2.3333333333333335,2.4166666666666665,2.1666666666666665,3.0833333333333335,1.8333333333333333
27,76,2.4166666666666665,2.625,2.5,2.8333333333333335,2.5416666666666665
28,3,2.5,2.1666666666666665,2.5833333333333335,2.7916666666666665,2.0
29,33,2.25,2.3333333333333335,2.1666666666666665,3.0,2.1666666666666665
30,11,1.7083333333333333,2.5,1.8333333333333333,2.7083333333333335,1.5833333333333333
31,99,2.125,3.0,2.5833333333333335,2.9583333333333335,1.0833333333333333
32,50,2.25,3.0,2.5,3.0833333333333335,1.625
33,2,2.0416666666666665,1.9166666666666667,2.5,2.1666666666666665,2.5833333333333335
34,28,1.5833333333333333,2.9166666666666665,2.5416666666666665,2.5416666666666665,0.9583333333333334
35,65,1.8333333333333333,2.5833333333333335,1.7916666666666667,3.0,2.375
36,118,2.4166666666666665,2.1666666666666665,2.4166666666666665,3.0416666666666665,1.6666666666666667
37,122,1.75,2.4166666666666665,1.5,3.0,2.5
38,138,1.2916666666666667,1.6666666666666667,1.4166666666666667,2.4583333333333335,2.4166666666666665
39,113,1.8333333333333333,2.875,2.4166666666666665,3.0416666666666665,1.25
40,104,2.125,2.8333333333333335,2.5,3.0,1.25
41,89,1.625,2.3333333333333335,1.6666666666666667,2.625,1.75
42,147,1.7916666666666667,2.1666666666666665,1.5833333333333333,2.625,1.25
43,93,2.0833333333333335,2.7916666666666665,2.125,3.0416666666666665,1.75
44,47,1.9583333333333333,2.4583333333333335,2.0833333333333335,3.0,1.0833333333333333
45,121,2.0,2.7916666666666665,2.4166666666666665,2.9583333333333335,1.5
46,22,1.7916666666666667,2.5,1.75,2.8333333333333335,1.6666666666666667
47,68,2.0833333333333335,2.5,2.5,2.75,1.0
48,84,1.7916666666666667,3.0,2.5833333333333335,2.875,1.7083333333333333
49,35,1.9166666666666667,2.8333333333333335,2.25,2.9166666666666665,1.4166666666666667
50,69,1.875,2.9583333333333335,2.4166666666666665,2.9166666666666665,2.0
51,80,1.875,2.9166666666666665,2.1666666666666665,2.9166666666666665,1.0
52,131,1.9583333333333333,2.7916666666666665,2.3333333333333335,3.0833333333333335,1.5
53,107,1.75,2.6666666666666665,1.8333333333333333,2.375,2.5
54,112,1.625,2.4166666666666665,1.0833333333333333,2.5833333333333335,2.0
55,79,1.9166666666666667,2.5833333333333335,2.0416666666666665,3.125,1.0833333333333333
56,40,2.1666666666666665,2.2916666666666665,1.5,2.625,2.4166666666666665
57,81,1.8333333333333333,1.625,1.3333333333333333,2.4166666666666665,2.875
58,74,1.875,2.8333333333333335,1.6666666666666667,3.0,1.3333333333333333
59,119,2.125,2.6666666666666665,2.25,2.9166666666666665,1.6666666666666667
60,60,2.0,2.25,2.1666666666666665,2.7916666666666665,2.3333333333333335
61,41,2.0833333333333335,2.75,2.1666666666666665,2.875,1.8333333333333333
62,129,1.9583333333333333,2.9166666666666665,2.5833333333333335,3.0416666666666665,1.0
63,4,2.1666666666666665,1.9166666666666667,2.1666666666666665,2.2083333333333335,2.5833333333333335
64,30,2.25,2.3333333333333335,3.1666666666666665,3.0,1.0
65,27,2.1666666666666665,2.5833333333333335,2.4166666666666665,2.8333333333333335,2.25
66,105,1.5,2.5,1.75,3.0416666666666665,2.4166666666666665
67,137,1.8333333333333333,2.5833333333333335,2.125,3.0416666666666665,2.25
68,55,2.1666666666666665,2.75,2.5833333333333335,2.9166666666666665,1.0833333333333333
69,139,2.0,2.6666666666666665,2.3333333333333335,3.0833333333333335,1.25
70,26,2.2916666666666665,2.9583333333333335,2.5,2.8333333333333335,1.8333333333333333
71,57,2.1666666666666665,2.5416666666666665,2.25,2.8333333333333335,1.9166666666666667
72,140,2.5833333333333335,2.75,2.6666666666666665,2.9583333333333335,1.0833333333333333
73,91,2.0,2.75,1.9166666666666667,3.1666666666666665,1.3333333333333333
74,82,1.9166666666666667,2.5833333333333335,1.5,3.0416666666666665,2.0833333333333335
75,64,1.8333333333333333,2.875,2.0,2.9166666666666665,1.6666666666666667
76,8,2.2083333333333335,2.9166666666666665,2.5833333333333335,2.9166666666666665,2.0
77,120,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.8333333333333335,1.5833333333333333
78,36,1.6666666666666667,2.25,1.6666666666666667,3.0416666666666665,2.5
79,111,2.4166666666666665,3.0833333333333335,2.8333333333333335,3.0,1.0
80,23,2.5833333333333335,2.4166666666666665,2.6666666666666665,2.875,1.0
81,102,2.0833333333333335,2.5833333333333335,2.0,3.0416666666666665,2.4166666666666665
82,66,2.0833333333333335,2.75,1.9166666666666667,2.6666666666666665,1.1666666666666667
83,133,1.8333333333333333,2.3333333333333335,1.75,3.0,2.3333333333333335
84,70,2.7916666666666665,2.5833333333333335,2.9166666666666665,3.0833333333333335,1.0416666666666667
85,44,2.0416666666666665,2.1666666666666665,2.6666666666666665,2.7916666666666665,1.5
86,20,2.0416666666666665,2.6666666666666665,2.4166666666666665,2.9583333333333335,1.75
87,58,1.7083333333333333,1.9166666666666667,1.25,2.5416666666666665,1.6666666666666667
88,7,2.0,2.3333333333333335,1.75,2.9166666666666665,2.0833333333333335
89,87,2.0833333333333335,3.0,2.4166666666666665,3.0416666666666665,0.9166666666666666
90,51,2.1666666666666665,1.5833333333333333,2.4166666666666665,2.1666666666666665,2.5
91,5,2.0833333333333335,2.7916666666666665,2.4166666666666665,3.0416666666666665,1.9166666666666667
92,94,2.0,2.8333333333333335,2.5,2.875,1.0
93,83,1.5416666666666667,1.9583333333333333,1.0833333333333333,2.1666666666666665,2.7083333333333335
94,15,2.75,2.0833333333333335,2.875,3.0416666666666665,2.375
95,134,2.0,2.0833333333333335,2.1666666666666665,2.5,2.2083333333333335
96,98,1.9166666666666667,2.6666666666666665,1.9166666666666667,2.9166666666666665,2.0
97,109,2.125,2.4166666666666665,2.0833333333333335,2.9166666666666665,1.8333333333333333
98,37,1.9166666666666667,2.0416666666666665,2.5833333333333335,3.0416666666666665,1.4166666666666667
99,19,1.7083333333333333,2.3333333333333335,1.2916666666666667,3.0416666666666665,2.1666666666666665
100,32,2.5,2.4166666666666665,2.75,2.75,1.1666666666666667
101,10,2.6666666666666665,2.4166666666666665,2.75,2.75,1.75
102,72,2.2083333333333335,2.8333333333333335,2.4166666666666665,3.0,1.1666666666666667
103,62,2.2916666666666665,2.75,2.4166666666666665,2.8333333333333335,1.1666666666666667
104,59,1.5,2.625,1.7916666666666667,3.4583333333333335,1.125
105,108,2.2916666666666665,2.75,2.5,2.8333333333333335,1.6666666666666667
106,103,1.875,1.6666666666666667,1.25,2.4583333333333335,2.75
107,100,1.9166666666666667,2.75,2.3333333333333335,2.6666666666666665,1.75
